Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2010-10-23,Fiorentina,Bari,2,1,H,1.0,0.0,H,2010-2011,15.0,9.0,7.0,2.0,9.0,12.0,3.0,7.0,4.0,2.0,0.0,0.0
2010-10-24,Bologna,Juventus,0,0,D,0.0,0.0,D,2010-2011,6.0,21.0,1.0,5.0,20.0,15.0,2.0,6.0,3.0,1.0,0.0,0.0
2010-10-24,Chievo,Cesena,2,1,H,1.0,1.0,D,2010-2011,16.0,14.0,12.0,5.0,12.0,16.0,10.0,8.0,3.0,1.0,0.0,1.0
2010-10-24,Genoa,Catania,1,0,H,0.0,0.0,D,2010-2011,11.0,10.0,4.0,3.0,24.0,21.0,2.0,3.0,2.0,3.0,0.0,0.0
2010-10-24,Inter,Sampdoria,1,1,D,0.0,0.0,D,2010-2011,21.0,8.0,7.0,3.0,14.0,13.0,9.0,1.0,0.0,5.0,0.0,0.0
2010-10-24,Lazio,Cagliari,2,1,H,1.0,0.0,H,2010-2011,17.0,10.0,4.0,4.0,18.0,15.0,4.0,3.0,0.0,3.0,0.0,0.0
2010-10-24,Lecce,Brescia,2,1,H,0.0,1.0,A,2010-2011,19.0,15.0,6.0,7.0,20.0,12.0,5.0,8.0,3.0,3.0,0.0,0.0
2010-10-24,Parma,Roma,0,0,D,0.0,0.0,D,2010-2011,11.0,17.0,1.0,1.0,15.0,13.0,7.0,6.0,4.0,3.0,0.0,0.0
2010-10-24,Udinese,Palermo,2,1,H,1.0,0.0,H,2010-2011,17.0,20.0,7.0,7.0,14.0,17.0,6.0,4.0,2.0,5.0,1.0,0.0
2010-10-25,Napoli,Milan,1,2,A,0.0,1.0,A,2010-2011,18.0,16.0,5.0,9.0,10.0,19.0,8.0,6.0,1.0,4.0,1.0,0.0
2010-10-29,Genoa,Inter,0,1,A,0.0,1.0,A,2010-2011,17.0,11.0,6.0,5.0,10.0,9.0,5.0,5.0,2.0,2.0,0.0,0.0
2010-10-30,Milan,Juventus,1,2,A,0.0,1.0,A,2010-2011,23.0,10.0,5.0,6.0,14.0,19.0,8.0,1.0,2.0,2.0,0.0,0.0
2010-10-30,Roma,Lecce,2,0,H,0.0,0.0,D,2010-2011,24.0,14.0,10.0,2.0,10.0,16.0,11.0,5.0,2.0,1.0,1.0,1.0
2010-10-31,Bari,Udinese,0,2,A,0.0,1.0,A,2010-2011,16.0,10.0,2.0,6.0,15.0,11.0,7.0,2.0,2.0,2.0,0.0,0.0
2010-10-31,Brescia,Napoli,0,1,A,0.0,0.0,D,2010-2011,13.0,22.0,2.0,5.0,12.0,13.0,6.0,7.0,1.0,1.0,0.0,0.0
2010-10-31,Cagliari,Bologna,2,0,H,0.0,0.0,D,2010-2011,15.0,7.0,6.0,2.0,27.0,20.0,5.0,5.0,0.0,4.0,0.0,0.0
2010-10-31,Catania,Fiorentina,0,0,D,0.0,0.0,D,2010-2011,16.0,9.0,3.0,3.0,11.0,17.0,5.0,3.0,1.0,2.0,0.0,0.0
2010-10-31,Cesena,Sampdoria,0,1,A,0.0,0.0,D,2010-2011,12.0,15.0,4.0,3.0,17.0,17.0,12.0,5.0,2.0,1.0,0.0,0.0
2010-10-31,Palermo,Lazio,0,1,A,0.0,1.0,A,2010-2011,28.0,7.0,8.0,3.0,19.0,16.0,7.0,5.0,2.0,2.0,0.0,1.0
2010-10-31,Parma,Chievo,0,0,D,0.0,0.0,D,2010-2011,16.0,16.0,4.0,4.0,12.0,17.0,8.0,10.0,1.0,1.0,1.0,1.0
2010-11-06,Bologna,Lecce,2,0,H,0.0,0.0,D,2010-2011,18.0,13.0,5.0,4.0,12.0,13.0,3.0,1.0,0.0,3.0,0.0,0.0
2010-11-06,Inter,Brescia,1,1,D,0.0,1.0,A,2010-2011,32.0,12.0,6.0,4.0,12.0,8.0,6.0,3.0,1.0,3.0,0.0,0.0
2010-11-07,Bari,Milan,2,3,A,0.0,2.0,A,2010-2011,8.0,10.0,3.0,6.0,16.0,17.0,4.0,2.0,1.0,1.0,0.0,0.0
2010-11-07,Fiorentina,Chievo,1,0,H,0.0,0.0,D,2010-2011,19.0,12.0,7.0,5.0,15.0,18.0,5.0,7.0,1.0,2.0,0.0,0.0
2010-11-07,Juventus,Cesena,3,1,H,2.0,1.0,H,2010-2011,20.0,10.0,8.0,2.0,14.0,11.0,7.0,3.0,2.0,2.0,0.0,1.0
2010-11-07,Lazio,Roma,0,2,A,0.0,0.0,D,2010-2011,15.0,21.0,2.0,6.0,16.0,14.0,3.0,7.0,4.0,3.0,0.0,0.0
2010-11-07,Napoli,Parma,2,0,H,1.0,0.0,H,2010-2011,11.0,6.0,5.0,1.0,13.0,14.0,4.0,7.0,2.0,1.0,0.0,0.0
2010-11-07,Palermo,Genoa,1,0,H,1.0,0.0,H,2010-2011,17.0,17.0,4.0,7.0,8.0,13.0,10.0,4.0,1.0,0.0,0.0,0.0
2010-11-07,Sampdoria,Catania,0,0,D,0.0,0.0,D,2010-2011,11.0,10.0,4.0,2.0,14.0,21.0,10.0,6.0,1.0,2.0,0.0,0.0
2010-11-07,Udinese,Cagliari,1,1,D,1.0,1.0,D,2010-2011,20.0,6.0,6.0,3.0,15.0,21.0,4.0,7.0,1.0,3.0,0.0,0.0
2010-11-10,Brescia,Juventus,1,1,D,0.0,0.0,D,2010-2011,14.0,9.0,4.0,4.0,14.0,19.0,6.0,2.0,2.0,3.0,0.0,0.0
2010-11-10,Cagliari,Napoli,0,1,A,0.0,0.0,D,2010-2011,5.0,11.0,2.0,7.0,19.0,17.0,2.0,4.0,4.0,2.0,0.0,0.0
2010-11-10,Catania,Udinese,1,0,H,0.0,0.0,D,2010-2011,9.0,12.0,2.0,0.0,19.0,17.0,6.0,5.0,1.0,3.0,1.0,1.0
2010-11-10,Cesena,Lazio,1,0,H,0.0,0.0,D,2010-2011,11.0,9.0,4.0,1.0,15.0,13.0,6.0,3.0,2.0,1.0,0.0,0.0
2010-11-10,Chievo,Bari,0,0,D,0.0,0.0,D,2010-2011,9.0,6.0,1.0,3.0,16.0,10.0,8.0,3.0,3.0,1.0,0.0,0.0
2010-11-10,Genoa,Bologna,1,0,H,0.0,0.0,D,2010-2011,19.0,6.0,4.0,3.0,14.0,17.0,11.0,3.0,1.0,3.0,0.0,0.0
2010-11-10,Lecce,Inter,1,1,D,0.0,0.0,D,2010-2011,6.0,14.0,3.0,5.0,20.0,9.0,3.0,7.0,3.0,1.0,0.0,0.0
2010-11-10,Milan,Palermo,3,1,H,1.0,0.0,H,2010-2011,17.0,19.0,4.0,8.0,17.0,5.0,5.0,11.0,1.0,1.0,0.0,0.0
2010-11-10,Roma,Fiorentina,3,2,H,1.0,0.0,H,2010-2011,22.0,9.0,8.0,4.0,9.0,11.0,6.0,5.0,1.0,3.0,0.0,0.0
2010-11-11,Parma,Sampdoria,1,0,H,0.0,0.0,D,2010-2011,21.0,10.0,6.0,3.0,24.0,14.0,10.0,0.0,1.0,3.0,0.0,0.0
2010-11-13,Fiorentina,Cesena,1,0,H,0.0,0.0,D,2010-2011,14.0,11.0,3.0,1.0,12.0,19.0,5.0,8.0,2.0,1.0,0.0,0.0
2010-11-13,Juventus,Roma,1,1,D,1.0,1.0,D,2010-2011,14.0,12.0,3.0,2.0,12.0,7.0,2.0,5.0,1.0,3.0,0.0,0.0
2010-11-14,Bari,Parma,0,1,A,0.0,1.0,A,2010-2011,18.0,9.0,4.0,2.0,22.0,18.0,6.0,2.0,1.0,2.0,2.0,0.0
2010-11-14,Bologna,Brescia,1,0,H,0.0,0.0,D,2010-2011,5.0,12.0,2.0,3.0,18.0,12.0,4.0,6.0,1.0,2.0,1.0,0.0
2010-11-14,Cagliari,Genoa,0,1,A,0.0,0.0,D,2010-2011,15.0,12.0,5.0,4.0,13.0,17.0,7.0,5.0,1.0,0.0,0.0,0.0
2010-11-14,Inter,Milan,0,1,A,0.0,1.0,A,2010-2011,9.0,8.0,2.0,1.0,13.0,21.0,4.0,4.0,1.0,3.0,0.0,1.0
2010-11-14,Lazio,Napoli,2,0,H,1.0,0.0,H,2010-2011,16.0,15.0,6.0,1.0,11.0,16.0,5.0,6.0,1.0,3.0,0.0,0.0
2010-11-14,Palermo,Catania,3,1,H,1.0,0.0,H,2010-2011,16.0,16.0,8.0,6.0,19.0,21.0,6.0,4.0,2.0,1.0,0.0,0.0
2010-11-14,Sampdoria,Chievo,0,0,D,0.0,0.0,D,2010-2011,9.0,15.0,3.0,3.0,12.0,24.0,5.0,7.0,1.0,3.0,0.0,0.0
2010-11-14,Udinese,Lecce,4,0,H,3.0,0.0,H,2010-2011,18.0,16.0,7.0,3.0,10.0,16.0,7.0,7.0,0.0,1.0,0.0,0.0
2010-11-20,Milan,Fiorentina,1,0,H,1.0,0.0,H,2010-2011,18.0,10.0,6.0,6.0,14.0,10.0,7.0,2.0,2.0,0.0,0.0,1.0
2010-11-20,Roma,Udinese,2,0,H,1.0,0.0,H,2010-2011,13.0,25.0,5.0,6.0,23.0,18.0,6.0,6.0,2.0,2.0,1.0,0.0
2010-11-21,Brescia,Cagliari,1,2,A,1.0,0.0,H,2010-2011,16.0,14.0,6.0,7.0,20.0,15.0,7.0,2.0,3.0,4.0,0.0,0.0
2010-11-21,Catania,Bari,1,0,H,0.0,0.0,D,2010-2011,16.0,7.0,6.0,0.0,15.0,19.0,11.0,2.0,2.0,4.0,1.0,0.0
2010-11-21,Cesena,Palermo,1,2,A,1.0,1.0,D,2010-2011,16.0,20.0,8.0,6.0,14.0,10.0,7.0,6.0,2.0,0.0,0.0,0.0
2010-11-21,Chievo,Inter,2,1,H,1.0,0.0,H,2010-2011,17.0,24.0,5.0,7.0,15.0,12.0,6.0,7.0,3.0,2.0,0.0,0.0
2010-11-21,Genoa,Juventus,0,2,A,0.0,2.0,A,2010-2011,14.0,12.0,4.0,4.0,16.0,12.0,11.0,2.0,5.0,2.0,0.0,0.0
2010-11-21,Lecce,Sampdoria,2,3,A,0.0,2.0,A,2010-2011,16.0,13.0,7.0,6.0,17.0,12.0,9.0,7.0,3.0,3.0,1.0,0.0
2010-11-21,Napoli,Bologna,4,1,H,2.0,0.0,H,2010-2011,17.0,13.0,12.0,3.0,20.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0
2010-11-21,Parma,Lazio,1,1,D,1.0,1.0,D,2010-2011,14.0,24.0,4.0,5.0,16.0,11.0,8.0,5.0,0.0,0.0,0.0,0.0
2010-11-27,Juventus,Fiorentina,1,1,D,0.0,1.0,A,2010-2011,24.0,9.0,6.0,1.0,10.0,18.0,9.0,6.0,3.0,2.0,0.0,1.0
2010-11-27,Sampdoria,Milan,1,1,D,0.0,1.0,A,2010-2011,7.0,19.0,4.0,9.0,17.0,12.0,6.0,10.0,0.0,0.0,0.0,0.0
2010-11-28,Bari,Cesena,1,1,D,0.0,0.0,D,2010-2011,14.0,15.0,4.0,3.0,15.0,14.0,2.0,7.0,3.0,2.0,0.0,0.0
2010-11-28,Brescia,Genoa,0,0,D,0.0,0.0,D,2010-2011,15.0,8.0,4.0,0.0,19.0,21.0,3.0,3.0,2.0,1.0,0.0,0.0
2010-11-28,Cagliari,Lecce,3,2,H,3.0,0.0,H,2010-2011,9.0,14.0,4.0,9.0,18.0,19.0,4.0,7.0,3.0,2.0,0.0,0.0
2010-11-28,Inter,Parma,5,2,H,3.0,2.0,H,2010-2011,15.0,22.0,6.0,7.0,3.0,11.0,5.0,6.0,0.0,0.0,0.0,0.0
2010-11-28,Lazio,Catania,1,1,D,1.0,1.0,D,2010-2011,17.0,8.0,6.0,5.0,13.0,13.0,11.0,2.0,1.0,2.0,0.0,0.0
2010-11-28,Palermo,Roma,3,1,H,1.0,0.0,H,2010-2011,15.0,20.0,5.0,5.0,19.0,9.0,5.0,5.0,0.0,1.0,0.0,0.0
2010-11-28,Udinese,Napoli,3,1,H,2.0,0.0,H,2010-2011,8.0,15.0,4.0,5.0,18.0,13.0,5.0,5.0,3.0,4.0,0.0,0.0
2010-12-03,Lazio,Inter,3,1,H,1.0,0.0,H,2010-2011,22.0,20.0,8.0,5.0,15.0,15.0,5.0,7.0,2.0,1.0,0.0,0.0
2010-12-04,Chievo,Roma,2,2,D,0.0,2.0,A,2010-2011,20.0,10.0,8.0,4.0,18.0,15.0,2.0,1.0,2.0,1.0,0.0,1.0
2010-12-04,Milan,Brescia,3,0,H,3.0,0.0,H,2010-2011,17.0,8.0,6.0,3.0,12.0,15.0,0.0,4.0,0.0,2.0,0.0,0.0
2010-12-05,Catania,Juventus,1,3,A,1.0,2.0,A,2010-2011,15.0,14.0,4.0,6.0,17.0,16.0,10.0,2.0,0.0,1.0,0.0,0.0
2010-12-05,Cesena,Bologna,0,2,A,0.0,1.0,A,2010-2011,14.0,14.0,4.0,4.0,14.0,16.0,10.0,6.0,3.0,3.0,0.0,0.0
2010-12-05,Fiorentina,Cagliari,1,0,H,0.0,0.0,D,2010-2011,12.0,13.0,5.0,3.0,15.0,19.0,7.0,6.0,3.0,1.0,0.0,0.0
2010-12-05,Lecce,Genoa,1,3,A,1.0,0.0,H,2010-2011,13.0,15.0,3.0,4.0,20.0,14.0,4.0,12.0,2.0,1.0,0.0,0.0
2010-12-05,Parma,Udinese,2,1,H,1.0,1.0,D,2010-2011,11.0,18.0,5.0,4.0,15.0,16.0,6.0,7.0,1.0,2.0,0.0,0.0
2010-12-05,Sampdoria,Bari,3,0,H,1.0,0.0,H,2010-2011,23.0,5.0,6.0,1.0,11.0,14.0,8.0,2.0,1.0,0.0,0.0,1.0
2010-12-06,Napoli,Palermo,1,0,H,0.0,0.0,D,2010-2011,18.0,8.0,9.0,1.0,13.0,11.0,16.0,2.0,2.0,2.0,0.0,0.0
2010-12-08,Bologna,Chievo,2,1,H,1.0,0.0,H,2010-2011,16.0,7.0,5.0,2.0,12.0,24.0,8.0,5.0,1.0,3.0,0.0,0.0
2010-12-11,Genoa,Napoli,0,1,A,0.0,1.0,A,2010-2011,15.0,4.0,1.0,2.0,19.0,15.0,6.0,2.0,1.0,3.0,0.0,1.0
2010-12-11,Palermo,Parma,3,1,H,0.0,1.0,A,2010-2011,22.0,10.0,4.0,4.0,15.0,9.0,3.0,4.0,0.0,3.0,0.0,0.0
2010-12-11,Udinese,Fiorentina,2,1,H,0.0,1.0,A,2010-2011,21.0,7.0,5.0,2.0,7.0,16.0,5.0,5.0,2.0,6.0,0.0,0.0
2010-12-12,Bologna,Milan,0,3,A,0.0,2.0,A,2010-2011,9.0,16.0,3.0,6.0,12.0,16.0,8.0,8.0,2.0,1.0,0.0,0.0
2010-12-12,Brescia,Sampdoria,1,0,H,1.0,0.0,H,2010-2011,5.0,18.0,2.0,4.0,22.0,13.0,1.0,8.0,2.0,1.0,0.0,0.0
2010-12-12,Cagliari,Catania,3,0,H,2.0,0.0,H,2010-2011,11.0,4.0,5.0,0.0,16.0,22.0,3.0,0.0,1.0,2.0,0.0,2.0
2010-12-12,Juventus,Lazio,2,1,H,1.0,1.0,D,2010-2011,23.0,11.0,6.0,3.0,7.0,9.0,7.0,5.0,1.0,2.0,0.0,0.0
2010-12-12,Lecce,Chievo,3,2,H,2.0,0.0,H,2010-2011,12.0,11.0,7.0,4.0,18.0,13.0,9.0,4.0,3.0,3.0,0.0,0.0
2010-12-12,Roma,Bari,1,0,H,1.0,0.0,H,2010-2011,18.0,7.0,6.0,1.0,16.0,20.0,8.0,3.0,3.0,2.0,0.0,0.0
2010-12-18,Cesena,Cagliari,1,0,H,1.0,0.0,H,2010-2011,13.0,11.0,3.0,0.0,17.0,19.0,4.0,6.0,2.0,1.0,0.0,0.0
2010-12-18,Milan,Roma,0,1,A,0.0,0.0,D,2010-2011,15.0,10.0,4.0,2.0,19.0,15.0,2.0,3.0,1.0,3.0,0.0,0.0
2010-12-19,Bari,Palermo,1,1,D,0.0,1.0,A,2010-2011,5.0,23.0,3.0,6.0,6.0,9.0,3.0,4.0,1.0,3.0,1.0,0.0
2010-12-19,Catania,Brescia,1,0,H,1.0,0.0,H,2010-2011,13.0,11.0,8.0,2.0,12.0,26.0,3.0,4.0,2.0,4.0,0.0,0.0
2010-12-19,Chievo,Juventus,1,1,D,0.0,1.0,A,2010-2011,18.0,9.0,4.0,5.0,21.0,14.0,6.0,4.0,4.0,2.0,0.0,1.0
2010-12-19,Lazio,Udinese,3,2,H,1.0,0.0,H,2010-2011,23.0,14.0,8.0,4.0,11.0,14.0,8.0,2.0,0.0,3.0,0.0,0.0
2010-12-19,Napoli,Lecce,1,0,H,0.0,0.0,D,2010-2011,14.0,6.0,5.0,2.0,14.0,15.0,13.0,2.0,3.0,1.0,0.0,0.0
2010-12-19,Parma,Bologna,0,0,D,0.0,0.0,D,2010-2011,11.0,6.0,2.0,2.0,25.0,23.0,9.0,3.0,2.0,3.0,0.0,0.0
2011-01-06,Bologna,Fiorentina,1,1,D,1.0,0.0,H,2010-2011,10.0,13.0,1.0,4.0,17.0,14.0,5.0,5.0,1.0,2.0,0.0,0.0
2011-01-06,Brescia,Cesena,1,2,A,0.0,2.0,A,2010-2011,19.0,14.0,5.0,4.0,18.0,12.0,6.0,3.0,5.0,3.0,0.0,0.0
2011-01-06,Cagliari,Milan,0,1,A,0.0,0.0,D,2010-2011,12.0,11.0,3.0,3.0,21.0,15.0,9.0,11.0,1.0,1.0,0.0,0.0
2011-01-06,Genoa,Lazio,0,0,D,0.0,0.0,D,2010-2011,17.0,13.0,3.0,2.0,12.0,15.0,5.0,6.0,0.0,1.0,0.0,0.0
2011-01-06,Inter,Napoli,3,1,H,2.0,1.0,H,2010-2011,16.0,12.0,4.0,5.0,9.0,13.0,3.0,8.0,3.0,2.0,0.0,0.0
2011-01-06,Juventus,Parma,1,4,A,0.0,1.0,A,2010-2011,10.0,20.0,2.0,9.0,13.0,19.0,4.0,4.0,0.0,2.0,1.0,0.0
2011-01-06,Lecce,Bari,0,1,A,0.0,0.0,D,2010-2011,21.0,10.0,5.0,5.0,18.0,8.0,8.0,6.0,1.0,1.0,1.0,0.0
2011-01-06,Palermo,Sampdoria,3,0,H,1.0,0.0,H,2010-2011,17.0,20.0,6.0,3.0,15.0,5.0,3.0,8.0,2.0,0.0,0.0,0.0
2011-01-06,Roma,Catania,4,2,H,1.0,2.0,A,2010-2011,17.0,17.0,9.0,2.0,17.0,17.0,5.0,7.0,1.0,4.0,0.0,0.0
2011-01-06,Udinese,Chievo,2,0,H,2.0,0.0,H,2010-2011,13.0,20.0,5.0,0.0,8.0,19.0,3.0,6.0,1.0,3.0,1.0,0.0
2011-01-09,Bari,Bologna,0,2,A,0.0,1.0,A,2010-2011,9.0,15.0,3.0,6.0,13.0,12.0,2.0,5.0,1.0,1.0,0.0,0.0
2011-01-09,Catania,Inter,1,2,A,0.0,0.0,D,2010-2011,16.0,10.0,6.0,7.0,15.0,14.0,5.0,3.0,2.0,2.0,0.0,0.0
2011-01-09,Cesena,Genoa,0,0,D,0.0,0.0,D,2010-2011,9.0,12.0,0.0,1.0,13.0,10.0,6.0,9.0,0.0,1.0,0.0,0.0
2011-01-09,Chievo,Palermo,0,0,D,0.0,0.0,D,2010-2011,15.0,16.0,4.0,4.0,10.0,9.0,4.0,8.0,2.0,1.0,0.0,0.0
2011-01-09,Fiorentina,Brescia,3,2,H,0.0,2.0,A,2010-2011,20.0,18.0,11.0,4.0,13.0,14.0,4.0,3.0,0.0,1.0,0.0,0.0
2011-01-09,Lazio,Lecce,1,2,A,0.0,1.0,A,2010-2011,21.0,16.0,7.0,7.0,9.0,24.0,7.0,11.0,2.0,3.0,0.0,0.0
2011-01-09,Milan,Udinese,4,4,D,1.0,1.0,D,2010-2011,20.0,14.0,9.0,5.0,13.0,9.0,10.0,6.0,1.0,2.0,0.0,0.0
2011-01-09,Napoli,Juventus,3,0,H,2.0,0.0,H,2010-2011,12.0,10.0,7.0,3.0,21.0,17.0,6.0,7.0,3.0,2.0,0.0,0.0
2011-01-09,Parma,Cagliari,1,2,A,0.0,2.0,A,2010-2011,12.0,12.0,5.0,6.0,22.0,25.0,12.0,6.0,4.0,3.0,0.0,0.0
2011-01-09,Sampdoria,Roma,2,1,H,0.0,1.0,A,2010-2011,14.0,10.0,3.0,4.0,15.0,16.0,4.0,5.0,2.0,1.0,2.0,1.0
2011-01-15,Inter,Bologna,4,1,H,2.0,0.0,H,2010-2011,16.0,18.0,6.0,4.0,10.0,14.0,5.0,6.0,0.0,0.0,0.0,0.0
2011-01-15,Napoli,Fiorentina,0,0,D,0.0,0.0,D,2010-2011,9.0,9.0,3.0,2.0,9.0,12.0,4.0,2.0,1.0,0.0,0.0,0.0
2011-01-16,Brescia,Parma,2,0,H,1.0,0.0,H,2010-2011,20.0,7.0,6.0,0.0,14.0,20.0,5.0,5.0,3.0,4.0,0.0,1.0
2011-01-16,Cagliari,Palermo,3,1,H,1.0,0.0,H,2010-2011,17.0,7.0,6.0,2.0,19.0,9.0,4.0,6.0,1.0,4.0,0.0,0.0
2011-01-16,Catania,Chievo,1,1,D,1.0,0.0,H,2010-2011,10.0,7.0,4.0,3.0,14.0,22.0,2.0,5.0,1.0,2.0,0.0,0.0
2011-01-16,Cesena,Roma,0,1,A,0.0,0.0,D,2010-2011,11.0,15.0,2.0,5.0,15.0,13.0,7.0,5.0,2.0,2.0,0.0,0.0
2011-01-16,Genoa,Udinese,2,4,A,1.0,1.0,D,2010-2011,21.0,9.0,6.0,5.0,11.0,14.0,8.0,4.0,1.0,2.0,0.0,0.0
2011-01-16,Juventus,Bari,2,1,H,1.0,0.0,H,2010-2011,17.0,5.0,3.0,3.0,12.0,14.0,9.0,5.0,2.0,2.0,0.0,0.0
2011-01-16,Lazio,Sampdoria,1,0,H,0.0,0.0,D,2010-2011,13.0,13.0,3.0,4.0,15.0,13.0,2.0,4.0,1.0,3.0,0.0,0.0
2011-01-16,Lecce,Milan,1,1,D,0.0,0.0,D,2010-2011,7.0,16.0,2.0,3.0,12.0,12.0,6.0,7.0,2.0,2.0,0.0,0.0
2011-01-19,Inter,Cesena,3,2,H,3.0,2.0,H,2010-2011,18.0,8.0,6.0,3.0,10.0,11.0,5.0,3.0,1.0,1.0,0.0,1.0
2011-01-22,Chievo,Genoa,0,0,D,0.0,0.0,D,2010-2011,9.0,12.0,1.0,2.0,16.0,10.0,2.0,2.0,0.0,2.0,1.0,0.0
2011-01-22,Palermo,Brescia,1,0,H,0.0,0.0,D,2010-2011,32.0,5.0,8.0,1.0,11.0,17.0,19.0,1.0,1.0,5.0,0.0,0.0
2011-01-22,Parma,Catania,2,0,H,0.0,0.0,D,2010-2011,13.0,19.0,2.0,5.0,22.0,18.0,3.0,4.0,4.0,1.0,0.0,0.0
2011-01-22,Roma,Cagliari,3,0,H,1.0,0.0,H,2010-2011,14.0,18.0,8.0,4.0,21.0,13.0,6.0,8.0,1.0,3.0,0.0,0.0
2011-01-23,Bari,Napoli,0,2,A,0.0,1.0,A,2010-2011,5.0,10.0,1.0,3.0,15.0,13.0,3.0,6.0,1.0,1.0,1.0,0.0
2011-01-23,Bologna,Lazio,3,1,H,2.0,1.0,H,2010-2011,18.0,12.0,6.0,4.0,19.0,13.0,11.0,4.0,3.0,4.0,1.0,1.0
2011-01-23,Fiorentina,Lecce,1,1,D,0.0,1.0,A,2010-2011,17.0,8.0,5.0,4.0,8.0,20.0,6.0,4.0,2.0,3.0,0.0,0.0
2011-01-23,Milan,Cesena,2,0,H,1.0,0.0,H,2010-2011,25.0,12.0,10.0,3.0,14.0,14.0,6.0,3.0,3.0,1.0,0.0,0.0
2011-01-23,Sampdoria,Juventus,0,0,D,0.0,0.0,D,2010-2011,5.0,13.0,0.0,3.0,13.0,28.0,5.0,2.0,2.0,5.0,0.0,0.0
2011-01-23,Udinese,Inter,3,1,H,2.0,1.0,H,2010-2011,12.0,11.0,7.0,6.0,10.0,19.0,6.0,6.0,0.0,4.0,0.0,0.0
2011-01-29,Catania,Milan,0,2,A,0.0,0.0,D,2010-2011,15.0,11.0,1.0,8.0,21.0,21.0,8.0,5.0,2.0,3.0,0.0,1.0
2011-01-29,Lazio,Fiorentina,2,0,H,0.0,0.0,D,2010-2011,16.0,7.0,8.0,2.0,18.0,12.0,4.0,2.0,2.0,4.0,0.0,0.0
2011-01-30,Brescia,Chievo,0,3,A,0.0,1.0,A,2010-2011,15.0,11.0,1.0,5.0,12.0,18.0,5.0,5.0,2.0,4.0,0.0,0.0
2011-01-30,Cagliari,Bari,2,1,H,2.0,1.0,H,2010-2011,13.0,14.0,5.0,7.0,11.0,16.0,4.0,5.0,0.0,4.0,0.0,0.0
2011-01-30,Genoa,Parma,3,1,H,3.0,1.0,H,2010-2011,15.0,14.0,5.0,4.0,16.0,14.0,4.0,3.0,2.0,0.0,0.0,0.0
2011-01-30,Inter,Palermo,3,2,H,0.0,2.0,A,2010-2011,32.0,14.0,10.0,6.0,13.0,12.0,12.0,5.0,3.0,3.0,0.0,0.0
2011-01-30,Juventus,Udinese,1,2,A,0.0,0.0,D,2010-2011,14.0,13.0,4.0,6.0,17.0,22.0,3.0,6.0,2.0,2.0,1.0,1.0
2011-01-30,Lecce,Cesena,1,1,D,1.0,0.0,H,2010-2011,12.0,10.0,4.0,3.0,22.0,15.0,4.0,7.0,1.0,2.0,0.0,0.0
2011-01-30,Napoli,Sampdoria,4,0,H,2.0,0.0,H,2010-2011,17.0,10.0,9.0,1.0,14.0,11.0,5.0,5.0,2.0,5.0,0.0,0.0
2011-02-01,Milan,Lazio,0,0,D,0.0,0.0,D,2010-2011,19.0,7.0,2.0,1.0,14.0,19.0,9.0,5.0,1.0,2.0,0.0,0.0
2011-02-02,Cesena,Catania,1,1,D,1.0,1.0,D,2010-2011,6.0,12.0,2.0,2.0,15.0,17.0,5.0,4.0,1.0,2.0,0.0,0.0
2011-02-02,Chievo,Napoli,2,0,H,1.0,0.0,H,2010-2011,15.0,8.0,4.0,3.0,13.0,13.0,4.0,4.0,2.0,3.0,0.0,0.0
2011-02-02,Fiorentina,Genoa,1,0,H,1.0,0.0,H,2010-2011,11.0,14.0,4.0,5.0,20.0,14.0,6.0,6.0,2.0,2.0,0.0,0.0
2011-02-02,Palermo,Juventus,2,1,H,2.0,1.0,H,2010-2011,6.0,15.0,3.0,5.0,15.0,15.0,3.0,8.0,1.0,2.0,0.0,0.0
2011-02-02,Parma,Lecce,0,1,A,0.0,0.0,D,2010-2011,15.0,11.0,6.0,5.0,14.0,12.0,6.0,3.0,3.0,1.0,0.0,0.0
2011-02-02,Roma,Brescia,1,1,D,0.0,0.0,D,2010-2011,22.0,11.0,5.0,4.0,11.0,16.0,11.0,5.0,1.0,3.0,0.0,0.0
2011-02-02,Sampdoria,Cagliari,0,1,A,0.0,1.0,A,2010-2011,9.0,11.0,1.0,2.0,8.0,27.0,6.0,5.0,2.0,3.0,0.0,0.0
2011-02-02,Udinese,Bologna,1,1,D,0.0,0.0,D,2010-2011,17.0,14.0,4.0,4.0,18.0,19.0,6.0,4.0,1.0,2.0,0.0,0.0
2011-02-03,Bari,Inter,0,3,A,0.0,0.0,D,2010-2011,10.0,14.0,4.0,7.0,15.0,8.0,2.0,3.0,2.0,4.0,0.0,0.0
2011-02-05,Cagliari,Juventus,1,3,A,0.0,1.0,A,2010-2011,14.0,14.0,3.0,5.0,15.0,23.0,4.0,6.0,3.0,3.0,0.0,0.0
2011-02-05,Udinese,Sampdoria,2,0,H,2.0,0.0,H,2010-2011,13.0,11.0,3.0,4.0,17.0,13.0,4.0,4.0,2.0,2.0,0.0,0.0
2011-02-06,Bologna,Catania,1,0,H,1.0,0.0,H,2010-2011,11.0,12.0,6.0,2.0,18.0,29.0,5.0,6.0,3.0,4.0,0.0,1.0
