player_slug,player_id,date_from,date_to,injury_type
llorente-marcos,z3D5zvbD,07.02.2019,30.03.2019,Groin Injury
llorente-marcos,z3D5zvbD,16.12.2018,23.01.2019,Groin Injury
llorente-marcos,z3D5zvbD,18.10.2016,21.10.2016,Knee Injury
molina-nahuel,M3TzoLot,16.11.2024,07.12.2024,Muscle Injury
molina-nahuel,M3TzoLot,05.05.2024,13.06.2024,Thigh Injury
molina-nahuel,M3TzoLot,20.06.2023,19.08.2023,Muscle Injury
molina-nahuel,M3TzoLot,14.12.2022,03.01.2023,Injury
molina-nahuel,M3TzoLot,02.10.2022,03.10.2022,Injury
molina-nahuel,M3TzoLot,10.01.2022,21.01.2022,Injury
pubill-pages-marc,8EZ7QILP,07.02.2026,10.02.2026,Illness
pubill-pages-marc,8EZ7QILP,18.06.2025,20.06.2025,Injury
pubill-pages-marc,8EZ7QILP,05.05.2025,08.05.2025,Injury
pubill-pages-marc,8EZ7QILP,26.09.2024,19.10.2024,Knee Injury
pubill-pages-marc,8EZ7QILP,09.01.2024,12.01.2024,Knee Injury
pubill-pages-marc,8EZ7QILP,02.09.2023,02.01.2024,Injury
ruggeri-matteo,0WPEP3LT,27.12.2024,01.01.2025,Toe Injury
ruggeri-matteo,0WPEP3LT,01.10.2024,19.10.2024,Knee Injury
ruggeri-matteo,0WPEP3LT,05.11.2023,24.11.2023,Injury
ruggeri-matteo,0WPEP3LT,14.04.2023,21.07.2023,Muscle Injury
ruggeri-matteo,0WPEP3LT,03.04.2022,23.04.2022,Injury
ruggeri-matteo,0WPEP3LT,16.01.2022,03.03.2022,Muscle Injury
ruggeri-matteo,0WPEP3LT,13.09.2021,14.01.2022,Muscle Injury
barrios-pablo,AaZiGJ9E,08.01.2026,12.01.2026,Muscle Injury
barrios-pablo,AaZiGJ9E,28.10.2025,03.11.2025,Muscle Injury
barrios-pablo,AaZiGJ9E,16.05.2025,23.05.2025,Concussion
barrios-pablo,AaZiGJ9E,11.05.2025,13.05.2025,Injury
barrios-pablo,AaZiGJ9E,03.02.2025,05.02.2025,Illness
barrios-pablo,AaZiGJ9E,21.10.2024,01.11.2024,Muscle Injury
barrios-pablo,AaZiGJ9E,02.10.2024,04.10.2024,Injury
barrios-pablo,AaZiGJ9E,10.09.2024,01.10.2024,Muscle Injury
barrios-pablo,AaZiGJ9E,16.05.2024,23.07.2024,Muscle Injury
barrios-pablo,AaZiGJ9E,04.03.2024,11.03.2024,Illness
barrios-pablo,AaZiGJ9E,29.11.2023,18.01.2024,Knee Injury
barrios-pablo,AaZiGJ9E,20.09.2023,18.10.2023,Injury
barrios-pablo,AaZiGJ9E,15.08.2023,19.08.2023,Injury
barrios-pablo,AaZiGJ9E,04.05.2023,13.05.2023,Injury
johnny-cardoso,v5Xtt1xa,01.02.2026,14.02.2026,Muscle Injury
johnny-cardoso,v5Xtt1xa,03.12.2025,08.12.2025,Knee Injury
johnny-cardoso,v5Xtt1xa,09.11.2025,21.11.2025,Illness
johnny-cardoso,v5Xtt1xa,16.09.2025,26.10.2025,Ankle Injury
johnny-cardoso,v5Xtt1xa,19.05.2025,27.05.2025,Ankle Injury
johnny-cardoso,v5Xtt1xa,10.03.2025,28.03.2025,Hamstring Injury
johnny-cardoso,v5Xtt1xa,17.11.2024,10.12.2024,Muscle Injury
johnny-cardoso,v5Xtt1xa,08.10.2024,14.10.2024,Knee Injury
johnny-cardoso,v5Xtt1xa,19.09.2024,24.09.2024,Health problems
johnny-cardoso,v5Xtt1xa,31.08.2023,27.09.2023,Injury
johnny-cardoso,v5Xtt1xa,30.11.2020,26.12.2020,Injury
johnny-cardoso,v5Xtt1xa,01.10.2020,24.10.2020,Injury
johnny-cardoso,v5Xtt1xa,21.09.2020,29.09.2020,Injury
koke,v9hLv1xJ,09.01.2026,16.01.2026,Muscle Injury
koke,v9hLv1xJ,15.03.2025,01.04.2025,Injury
koke,v9hLv1xJ,16.02.2025,11.03.2025,Muscle Injury
koke,v9hLv1xJ,17.08.2023,21.09.2023,Muscle Injury
koke,v9hLv1xJ,24.04.2023,25.04.2023,Muscle Injury
koke,v9hLv1xJ,16.10.2022,08.11.2022,Muscle Injury
koke,v9hLv1xJ,22.02.2022,10.03.2022,Muscle Injury
koke,v9hLv1xJ,23.12.2021,05.01.2022,Illness
koke,v9hLv1xJ,18.09.2021,20.09.2021,Muscle Injury
koke,v9hLv1xJ,21.06.2020,22.06.2020,Injury
koke,v9hLv1xJ,10.01.2020,07.02.2020,Muscle Injury
koke,v9hLv1xJ,15.12.2019,08.01.2020,Muscle Injury
koke,v9hLv1xJ,20.01.2019,19.02.2019,Thigh Injury
koke,v9hLv1xJ,28.10.2018,23.11.2018,Muscle Injury
koke,v9hLv1xJ,01.01.2018,05.01.2018,Thigh Injury
koke,v9hLv1xJ,18.10.2017,17.11.2017,Thigh Injury
mendoza-rodrigo,YNiXFzek,21.04.2025,02.05.2025,Illness
vaargas-obed,YVRnyYz4,19.06.2022,17.03.2023,Injury
almada-thiago,CSKGShgi,15.11.2025,19.11.2025,Injury
almada-thiago,CSKGShgi,06.09.2025,09.10.2025,Leg Injury
almada-thiago,CSKGShgi,17.05.2024,25.05.2024,Injury
almada-thiago,CSKGShgi,10.04.2023,22.04.2023,Injury
alvarez-julian,bBHauDIC,09.11.2025,21.11.2025,Illness
alvarez-julian,bBHauDIC,15.09.2025,20.09.2025,Knee Injury
alvarez-julian,bBHauDIC,01.01.2023,04.01.2023,Lacking Match Fitness
alvarez-julian,bBHauDIC,21.12.2022,30.12.2022,Rest
alvarez-julian,bBHauDIC,15.02.2020,23.02.2020,Injury
alvarez-julian,bBHauDIC,18.01.2019,01.03.2019,Injury
baena-alex,bmeQTB92,03.12.2025,02.01.2026,Hamstring Injury
baena-alex,bmeQTB92,18.08.2025,23.09.2025,Muscle Injury
baena-alex,bmeQTB92,11.04.2025,30.04.2025,Calf Injury
baena-alex,bmeQTB92,18.11.2024,22.11.2024,Ankle Injury
baena-alex,bmeQTB92,27.08.2024,11.09.2024,Muscle Injury
baena-alex,bmeQTB92,18.12.2023,19.12.2023,Ankle Injury
baena-alex,bmeQTB92,25.09.2023,26.09.2023,Ankle Injury
baena-alex,bmeQTB92,13.02.2023,17.02.2023,Injury
gonzalez-nicolas-ivan,filNjPIq,06.02.2026,11.02.2026,Back Injury
gonzalez-nicolas-ivan,filNjPIq,22.12.2025,20.01.2026,Muscle Injury
gonzalez-nicolas-ivan,filNjPIq,02.11.2025,07.11.2025,Muscle Injury
gonzalez-nicolas-ivan,filNjPIq,19.10.2025,20.10.2025,Injury
gonzalez-nicolas-ivan,filNjPIq,27.12.2024,28.12.2024,Illness
gonzalez-nicolas-ivan,filNjPIq,03.10.2024,13.12.2024,Thigh Injury
gonzalez-nicolas-ivan,filNjPIq,20.04.2024,23.04.2024,Injury
gonzalez-nicolas-ivan,filNjPIq,15.12.2023,17.01.2024,Muscle Injury
gonzalez-nicolas-ivan,filNjPIq,04.12.2023,09.12.2023,Injury
gonzalez-nicolas-ivan,filNjPIq,22.09.2023,27.09.2023,Injury
gonzalez-nicolas-ivan,filNjPIq,17.11.2022,06.01.2023,Muscle Injury
gonzalez-nicolas-ivan,filNjPIq,23.10.2022,15.11.2022,Injury
gonzalez-nicolas-ivan,filNjPIq,04.09.2022,17.09.2022,Injury
gonzalez-nicolas-ivan,filNjPIq,26.08.2022,02.09.2022,Injury
gonzalez-nicolas-ivan,filNjPIq,25.10.2021,18.11.2021,Illness
gonzalez-nicolas-ivan,filNjPIq,31.03.2021,08.06.2021,Muscle Injury
gonzalez-nicolas-ivan,filNjPIq,08.02.2021,19.03.2021,Thigh Injury
gonzalez-nicolas-ivan,filNjPIq,22.11.2020,11.12.2020,Knee Injury
gonzalez-nicolas-ivan,filNjPIq,06.09.2020,16.10.2020,Hip Injury
gonzalez-nicolas-ivan,filNjPIq,24.11.2018,30.11.2018,Calf Injury
gonzalez-nicolas-ivan,filNjPIq,03.11.2018,09.11.2018,Hand Injury
gonzalez-nicolas-ivan,filNjPIq,01.02.2018,11.02.2018,Injury
griezmann-antoine,OxCa1jdT,22.01.2026,04.02.2026,Muscle Injury
griezmann-antoine,OxCa1jdT,05.12.2024,06.12.2024,Rest
griezmann-antoine,OxCa1jdT,18.03.2024,28.03.2024,Ankle Injury
griezmann-antoine,OxCa1jdT,21.02.2024,11.03.2024,Ankle Injury
griezmann-antoine,OxCa1jdT,20.02.2022,22.02.2022,Thigh Injury
griezmann-antoine,OxCa1jdT,07.01.2022,18.02.2022,Thigh Injury
griezmann-antoine,OxCa1jdT,13.12.2021,03.01.2022,Ankle Injury
griezmann-antoine,OxCa1jdT,12.07.2020,07.08.2020,Thigh Injury
griezmann-antoine,OxCa1jdT,16.12.2018,21.12.2018,Face Injury
griezmann-antoine,OxCa1jdT,07.12.2017,14.12.2017,Thigh Injury
griezmann-antoine,OxCa1jdT,08.02.2017,11.02.2017,Knock
griezmann-antoine,OxCa1jdT,14.11.2016,18.11.2016,Foot Injury
lookman-ademola,8QK1SO5g,05.05.2025,11.05.2025,Achilles Tendon Injury
lookman-ademola,8QK1SO5g,28.01.2025,16.02.2025,Knee Injury
lookman-ademola,8QK1SO5g,10.04.2023,19.05.2023,Muscle Injury
lookman-ademola,8QK1SO5g,09.12.2021,21.12.2021,Illness
lookman-ademola,8QK1SO5g,24.07.2021,27.08.2021,Knee Injury
lookman-ademola,8QK1SO5g,05.04.2021,17.04.2021,Thigh Injury
lookman-ademola,8QK1SO5g,08.12.2019,13.12.2019,Injury
lookman-ademola,8QK1SO5g,27.10.2019,04.11.2019,Back Injury
lookman-ademola,8QK1SO5g,16.12.2018,04.01.2019,Foot Injury
lookman-ademola,8QK1SO5g,12.11.2018,23.11.2018,Knock
lookman-ademola,8QK1SO5g,19.08.2018,31.08.2018,Groin Injury
lookman-ademola,8QK1SO5g,19.07.2018,03.08.2018,Injury
lookman-ademola,8QK1SO5g,09.05.2018,11.05.2018,Foot Injury
lookman-ademola,8QK1SO5g,20.02.2018,24.02.2018,Injury
simeone-giuliano,IJTJu41i,30.01.2026,04.02.2026,Illness
simeone-giuliano,IJTJu41i,09.11.2025,25.11.2025,Injury
simeone-giuliano,IJTJu41i,07.08.2023,01.01.2024,Broken Leg
sorloth-alexander,QwqgNkTP,01.02.2026,06.02.2026,Head Injury
sorloth-alexander,QwqgNkTP,28.09.2025,03.10.2025,Injury
sorloth-alexander,QwqgNkTP,15.08.2025,16.08.2025,Injury
sorloth-alexander,QwqgNkTP,16.01.2025,24.01.2025,Muscle Injury
sorloth-alexander,QwqgNkTP,17.02.2024,22.02.2024,Injury
sorloth-alexander,QwqgNkTP,21.12.2023,07.01.2024,Muscle Injury
sorloth-alexander,QwqgNkTP,24.11.2023,08.12.2023,Knee Injury
sorloth-alexander,QwqgNkTP,31.10.2023,04.11.2023,Achilles Tendon Injury
sorloth-alexander,QwqgNkTP,06.09.2023,13.09.2023,Muscle Injury
sorloth-alexander,QwqgNkTP,18.01.2023,20.01.2023,Knee Injury
sorloth-alexander,QwqgNkTP,09.01.2023,13.01.2023,Injury
sorloth-alexander,QwqgNkTP,24.10.2022,25.10.2022,Illness
sorloth-alexander,QwqgNkTP,22.07.2022,05.08.2022,Foot Injury
sorloth-alexander,QwqgNkTP,24.09.2021,14.10.2021,Thigh Injury
sorloth-alexander,QwqgNkTP,01.08.2021,27.08.2021,Illness
sorloth-alexander,QwqgNkTP,17.10.2018,26.10.2018,Illness
sorloth-alexander,QwqgNkTP,18.03.2018,13.04.2018,Thigh Injury
sorloth-alexander,QwqgNkTP,03.02.2018,03.02.2018,Lacking Match Fitness
serrano-javier,8CCR7W2Q,06.03.2024,13.03.2024,Knee Injury
serrano-javier,8CCR7W2Q,06.11.2023,08.11.2023,Injury
tenas-arnau,CnNoZhXr,06.03.2025,03.04.2025,Shoulder Injury
tenas-arnau,CnNoZhXr,18.12.2023,19.01.2024,Shoulder Injury
cardona-sergi,vVh7yy15,10.02.2026,13.02.2026,Illness
cardona-sergi,vVh7yy15,18.12.2025,20.12.2025,Muscle Injury
foyth-juan,vcqiFPHQ,18.12.2025,20.12.2025,Muscle Injury
foyth-juan,vcqiFPHQ,21.09.2025,20.10.2025,Muscle Injury
foyth-juan,vcqiFPHQ,19.05.2025,18.07.2025,Injury
foyth-juan,vcqiFPHQ,17.08.2024,17.12.2024,Knee Injury
foyth-juan,vcqiFPHQ,08.04.2024,26.07.2024,Shoulder Injury
foyth-juan,vcqiFPHQ,15.12.2023,31.03.2024,Knee Injury
foyth-juan,vcqiFPHQ,21.10.2023,21.11.2023,Muscle Injury
foyth-juan,vcqiFPHQ,01.10.2023,07.10.2023,Injury
foyth-juan,vcqiFPHQ,29.05.2023,04.08.2023,Shoulder Injury
foyth-juan,vcqiFPHQ,25.05.2023,27.05.2023,Injury
foyth-juan,vcqiFPHQ,22.05.2023,23.05.2023,Muscle Injury
foyth-juan,vcqiFPHQ,20.01.2023,21.01.2023,Contusion
foyth-juan,vcqiFPHQ,29.08.2022,02.11.2022,Knee Injury
foyth-juan,vcqiFPHQ,18.08.2022,20.08.2022,Muscle Injury
foyth-juan,vcqiFPHQ,07.04.2022,08.04.2022,Injury
foyth-juan,vcqiFPHQ,09.03.2022,15.03.2022,Muscle Injury
foyth-juan,vcqiFPHQ,17.01.2022,05.02.2022,Muscle Injury
foyth-juan,vcqiFPHQ,24.10.2021,19.11.2021,Muscle Injury
foyth-juan,vcqiFPHQ,26.09.2021,28.09.2021,Back Injury
foyth-juan,vcqiFPHQ,30.04.2021,25.05.2021,Muscle Injury
foyth-juan,vcqiFPHQ,24.01.2021,02.02.2021,Muscle Injury
foyth-juan,vcqiFPHQ,06.01.2021,07.01.2021,Foot Injury
foyth-juan,vcqiFPHQ,03.01.2021,04.01.2021,Injury
foyth-juan,vcqiFPHQ,30.10.2020,20.11.2020,Muscle Injury
foyth-juan,vcqiFPHQ,26.01.2020,18.07.2020,Knee Injury
foyth-juan,vcqiFPHQ,01.08.2019,23.09.2019,Ankle Injury
foyth-juan,vcqiFPHQ,06.12.2018,18.12.2018,Thigh Injury
foyth-juan,vcqiFPHQ,01.08.2018,24.09.2018,Thigh Injury
marin-rafa,KIwYY1AC,19.02.2026,25.02.2026,Ankle Injury
mourino-santiago,tQ4ufwYl,04.01.2026,08.01.2026,Injury
mourino-santiago,tQ4ufwYl,01.12.2025,02.01.2026,Muscle Injury
mourino-santiago,tQ4ufwYl,26.11.2025,29.11.2025,Injury
mourino-santiago,tQ4ufwYl,09.11.2025,24.11.2025,Injury
mourino-santiago,tQ4ufwYl,06.11.2025,08.11.2025,Ankle Injury
mourino-santiago,tQ4ufwYl,16.12.2024,16.01.2025,Injury
navarro-pau,2cEjjwj9,04.01.2026,09.01.2026,Muscle Injury
alfonso-pedraza,KxSmFSum,18.01.2026,20.01.2026,Broken nose
alfonso-pedraza,KxSmFSum,06.05.2024,21.02.2025,Ankle Injury
alfonso-pedraza,KxSmFSum,18.01.2024,31.03.2024,Ankle Injury
alfonso-pedraza,KxSmFSum,31.12.2023,12.01.2024,Knee Injury
alfonso-pedraza,KxSmFSum,23.10.2023,21.11.2023,Injury
alfonso-pedraza,KxSmFSum,10.01.2023,17.02.2023,Muscle Injury
alfonso-pedraza,KxSmFSum,04.12.2022,30.12.2022,Muscle Injury
alfonso-pedraza,KxSmFSum,21.10.2022,02.12.2022,Muscle Injury
alfonso-pedraza,KxSmFSum,20.09.2020,16.10.2020,Muscle Injury
alfonso-pedraza,KxSmFSum,17.07.2020,22.08.2020,Knee Injury
alfonso-pedraza,KxSmFSum,01.12.2019,25.01.2020,Calf Injury
alfonso-pedraza,KxSmFSum,16.09.2019,19.09.2019,Muscle Injury
alfonso-pedraza,KxSmFSum,11.03.2019,13.03.2019,Knee Injury
alfonso-pedraza,KxSmFSum,17.05.2018,16.07.2018,Thigh Injury
alfonso-pedraza,KxSmFSum,16.04.2018,21.04.2018,Ankle Injury
alfonso-pedraza,KxSmFSum,25.02.2018,28.02.2018,Wrist Injury
alfonso-pedraza,KxSmFSum,24.07.2017,29.07.2017,Injury
veiga-renato,r1cX4e0d,20.02.2025,08.03.2025,Muscle Injury
veiga-renato,r1cX4e0d,12.07.2023,26.08.2023,Muscle Injury
buchanan-tajon,G62SXlFI,04.05.2025,08.05.2025,Injury
buchanan-tajon,G62SXlFI,07.04.2025,22.04.2025,Ankle Injury
buchanan-tajon,G62SXlFI,31.03.2025,04.04.2025,Injury
buchanan-tajon,G62SXlFI,02.07.2024,26.10.2024,Shin Injury
buchanan-tajon,G62SXlFI,30.10.2023,08.11.2023,Injury
buchanan-tajon,G62SXlFI,04.09.2023,04.10.2023,Muscle Injury
buchanan-tajon,G62SXlFI,08.04.2023,27.05.2023,Shin Injury
buchanan-tajon,G62SXlFI,30.07.2022,26.09.2022,Muscle Injury
comesana-santi,KK4TPIBj,24.09.2025,26.09.2025,Injury
comesana-santi,KK4TPIBj,07.12.2023,19.12.2023,Ankle Injury
comesana-santi,KK4TPIBj,02.10.2022,02.10.2022,Injury
comesana-santi,KK4TPIBj,29.12.2021,01.01.2022,Illness
gueye-pape,p6rsDQvN,23.02.2026,25.02.2026,Injury
gueye-pape,p6rsDQvN,24.03.2025,04.04.2025,Ankle Injury
gueye-pape,p6rsDQvN,15.11.2024,29.11.2024,Muscle Injury
moleiro-alberto,b5g6gWjn,10.02.2026,13.02.2026,Illness
moleiro-alberto,b5g6gWjn,16.12.2024,21.12.2024,Muscle Injury
moleiro-alberto,b5g6gWjn,09.09.2024,13.09.2024,Muscle Injury
moleiro-alberto,b5g6gWjn,18.12.2023,02.01.2024,Ankle Injury
moleiro-alberto,b5g6gWjn,06.08.2023,18.10.2023,Muscle Injury
parejo-daniel,z7YvfLZ8,17.02.2026,21.02.2026,Muscle Injury
parejo-daniel,z7YvfLZ8,07.12.2025,16.12.2025,Muscle Injury
parejo-daniel,z7YvfLZ8,24.01.2025,31.01.2025,Toe Injury
parejo-daniel,z7YvfLZ8,10.02.2024,15.02.2024,Knee Injury
parejo-daniel,z7YvfLZ8,18.01.2024,09.02.2024,Knee Injury
parejo-daniel,z7YvfLZ8,04.12.2023,08.12.2023,Muscle Injury
parejo-daniel,z7YvfLZ8,23.10.2023,28.10.2023,Injury
parejo-daniel,z7YvfLZ8,30.07.2021,13.09.2021,Muscle Injury
parejo-daniel,z7YvfLZ8,18.10.2020,04.11.2020,Muscle Injury
parejo-daniel,z7YvfLZ8,28.10.2018,09.11.2018,Abdominal strain
parejo-daniel,z7YvfLZ8,06.10.2016,15.10.2016,Muscle Injury
parejo-daniel,z7YvfLZ8,07.09.2016,10.09.2016,Muscle Injury
thomas,pMErKGnf,30.01.2026,17.02.2026,Lacking Match Fitness
thomas,pMErKGnf,04.12.2025,05.01.2026,Injury
thomas,pMErKGnf,13.11.2025,18.11.2025,Knock
thomas,pMErKGnf,13.04.2025,15.04.2025,Injury
thomas,pMErKGnf,09.12.2024,11.12.2024,Injury
thomas,pMErKGnf,29.11.2024,03.12.2024,Muscle Injury
thomas,pMErKGnf,06.10.2024,17.10.2024,Injury
thomas,pMErKGnf,22.10.2023,03.03.2024,Muscle Injury
thomas,pMErKGnf,02.09.2023,02.10.2023,Muscle Injury
thomas,pMErKGnf,15.02.2023,24.02.2023,Muscle Injury
thomas,pMErKGnf,28.01.2023,03.02.2023,Chest Injury
thomas,pMErKGnf,19.09.2022,30.09.2022,Knee Injury
thomas,pMErKGnf,27.08.2022,17.09.2022,Thigh Injury
thomas,pMErKGnf,06.04.2022,16.07.2022,Muscle Injury
thomas,pMErKGnf,31.10.2021,19.11.2021,Groin Injury
thomas,pMErKGnf,02.08.2021,09.09.2021,Ankle Injury
thomas,pMErKGnf,11.02.2021,23.02.2021,Thigh Injury
thomas,pMErKGnf,27.01.2021,29.01.2021,Muscle Injury
thomas,pMErKGnf,07.12.2020,13.01.2021,Thigh Injury
thomas,pMErKGnf,20.11.2020,05.12.2020,Thigh Injury
thomas,pMErKGnf,20.07.2020,12.08.2020,Injury
thomas,pMErKGnf,02.09.2019,17.09.2019,Thigh Injury
thomas,pMErKGnf,16.04.2018,18.04.2018,Back Injury
thomas,pMErKGnf,28.03.2018,31.03.2018,Back Injury
gonzalez-alfonso,IXim7pWh,01.01.2026,21.02.2026,Calf Injury
gonzalez-alfonso,IXim7pWh,08.12.2025,12.12.2025,Illness
gonzalez-alfonso,IXim7pWh,21.09.2025,22.10.2025,Ankle Injury
gonzalez-alfonso,IXim7pWh,11.01.2025,01.02.2025,Injury
mikautadze-georges,QgN9t9CH,06.11.2025,19.11.2025,Knee Injury
mikautadze-georges,QgN9t9CH,15.10.2025,18.10.2025,Muscle Injury
mikautadze-georges,QgN9t9CH,30.10.2024,31.10.2024,Illness
mikautadze-georges,QgN9t9CH,16.10.2023,28.10.2023,Injury
moreno-gerard,UwfDD083,01.12.2025,20.12.2025,Muscle Injury
moreno-gerard,UwfDD083,16.08.2025,18.10.2025,Hamstring Injury
moreno-gerard,UwfDD083,14.04.2025,30.04.2025,Injury
moreno-gerard,UwfDD083,02.02.2025,16.03.2025,Calf Injury
moreno-gerard,UwfDD083,27.08.2024,22.11.2024,Muscle Injury
moreno-gerard,UwfDD083,29.04.2024,18.05.2024,Injury
moreno-gerard,UwfDD083,26.04.2024,27.04.2024,Muscle Injury
moreno-gerard,UwfDD083,18.12.2023,31.12.2023,Calf Injury
moreno-gerard,UwfDD083,08.11.2023,10.11.2023,Rest
moreno-gerard,UwfDD083,25.09.2023,07.10.2023,Calf Injury
moreno-gerard,UwfDD083,29.05.2023,14.07.2023,Injury
moreno-gerard,UwfDD083,20.03.2023,02.05.2023,Calf Injury
moreno-gerard,UwfDD083,10.02.2023,26.02.2023,Calf Injury
moreno-gerard,UwfDD083,12.09.2022,05.11.2022,Thigh Injury
moreno-gerard,UwfDD083,04.05.2022,21.05.2022,Injury
moreno-gerard,UwfDD083,17.04.2022,02.05.2022,Muscle Injury
moreno-gerard,UwfDD083,07.02.2022,15.03.2022,Muscle Injury
moreno-gerard,UwfDD083,17.01.2022,05.02.2022,Injury
moreno-gerard,UwfDD083,24.10.2021,24.11.2021,Muscle Injury
moreno-gerard,UwfDD083,15.09.2021,15.10.2021,Muscle Injury
moreno-gerard,UwfDD083,03.09.2021,13.09.2021,Thigh Injury
moreno-gerard,UwfDD083,22.03.2021,30.03.2021,Muscle Injury
moreno-gerard,UwfDD083,21.01.2021,02.02.2021,Calf Injury
moreno-gerard,UwfDD083,13.10.2020,01.11.2020,Muscle Injury
moreno-gerard,UwfDD083,12.01.2020,01.02.2020,Thigh Injury
moreno-gerard,UwfDD083,18.03.2019,06.04.2019,Muscle Injury
moreno-gerard,UwfDD083,20.11.2017,27.11.2017,Calf Injury
tani-oluwaseyi,nLnBWjlN,16.09.2024,18.09.2024,Knee Injury
tani-oluwaseyi,nLnBWjlN,22.07.2024,26.07.2024,Injury
tani-oluwaseyi,nLnBWjlN,13.07.2022,13.08.2022,Injury
tani-oluwaseyi,nLnBWjlN,16.05.2022,24.06.2022,Injury
pepe-nicolas,j3Hk0qEj,25.03.2025,11.04.2025,Injury
pepe-nicolas,j3Hk0qEj,10.11.2024,19.01.2025,Thigh Injury
pepe-nicolas,j3Hk0qEj,27.08.2024,11.09.2024,Injury
pepe-nicolas,j3Hk0qEj,09.12.2023,22.12.2023,Back Injury
pepe-nicolas,j3Hk0qEj,23.09.2023,22.10.2023,Muscle Injury
pepe-nicolas,j3Hk0qEj,22.04.2023,05.08.2023,Knee Injury
pepe-nicolas,j3Hk0qEj,09.04.2023,19.04.2023,Knee Injury
pepe-nicolas,j3Hk0qEj,29.01.2023,15.03.2023,Knee Injury
pepe-nicolas,j3Hk0qEj,04.04.2022,08.04.2022,Illness
pepe-nicolas,j3Hk0qEj,28.08.2021,31.08.2021,Illness
pepe-nicolas,j3Hk0qEj,11.12.2019,14.12.2019,Knee Injury
pepe-nicolas,j3Hk0qEj,12.07.2019,10.08.2019,Lacking Match Fitness
pepe-nicolas,j3Hk0qEj,30.07.2017,05.08.2017,Injury
perez-ayoze,jVHfHxGn,25.01.2026,08.02.2026,Injury
perez-ayoze,jVHfHxGn,17.09.2025,17.10.2025,Muscle Injury
perez-ayoze,jVHfHxGn,29.08.2025,11.09.2025,Hamstring Injury
perez-ayoze,jVHfHxGn,20.07.2025,28.08.2025,Muscle Injury
perez-ayoze,jVHfHxGn,19.05.2025,01.07.2025,Hamstring Injury
perez-ayoze,jVHfHxGn,14.04.2025,17.04.2025,Injury
perez-ayoze,jVHfHxGn,20.12.2024,19.01.2025,Thigh Injury
perez-ayoze,jVHfHxGn,16.11.2024,03.12.2024,Muscle Injury
perez-ayoze,jVHfHxGn,29.09.2024,25.10.2024,Injury
perez-ayoze,jVHfHxGn,12.07.2024,02.08.2024,Injury
perez-ayoze,jVHfHxGn,22.06.2024,29.06.2024,Muscle Injury
perez-ayoze,jVHfHxGn,14.01.2024,24.02.2024,Ankle Injury
perez-ayoze,jVHfHxGn,11.01.2023,31.01.2023,Injury
perez-ayoze,jVHfHxGn,03.04.2022,13.04.2022,Illness
perez-ayoze,jVHfHxGn,09.12.2021,21.12.2021,Illness
perez-ayoze,jVHfHxGn,25.10.2021,03.11.2021,Illness
perez-ayoze,jVHfHxGn,18.10.2021,22.10.2021,Illness
perez-ayoze,jVHfHxGn,14.02.2021,12.03.2021,Knee Injury
perez-ayoze,jVHfHxGn,11.02.2021,12.02.2021,Shin Injury
perez-ayoze,jVHfHxGn,05.07.2020,06.07.2020,Ankle Injury
perez-ayoze,jVHfHxGn,10.03.2020,19.06.2020,Muscle Injury
perez-ayoze,jVHfHxGn,28.10.2018,02.11.2018,Knock
conde-diego,GMOMNJbs,09.12.2024,24.01.2025,Knee Injury
